d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5308|0.97|1.0|0.97|1.01|1.0|1.03|1.0
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5309|0.96|1.01|0.96|1.03|0.98|1.01|0.99
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5310|0.98|1.02|0.98|0.96|1.03|1.03|0.94
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5311|1.01|1.01|0.99|1.0|1.02|0.98|0.99
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5312|1.0|1.05|0.98|1.03|1.0|0.96|0.98
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5313|0.66|0.65|0.97|1.0|1.0|0.97|0.76
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5314|0.98|1.01|0.64|0.64|0.65|0.88|0.97
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5315|1.04|1.01|0.99|1.04|1.01|1.03|1.0
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
