brand_id|brand|t_hour|t_minute|ext_price
4003001|"exportiedu pack #1"|8|40|8278.86
2004002|"edu packimporto #2"|9|2|8277.39
2003002|"exportiimporto #2"|19|53|8277.09
4004002|"edu packedu pack #2"|7|37|8276.16
3001002|"amalgexporti #2"|17|6|8268.06
3003002|"exportiexporti #2"|18|23|8254.71
10015012|"scholaramalgamalg #12"|17|33|8217.88
3003001|"exportiexporti #1"|19|5|8217.00
10012002|"importoamalgamalg #2"|18|52|8197.28
3003001|"exportiexporti #1"|9|17|8195.16
4002002|"importoedu pack #2"|8|34|8192.80
2001002|"amalgimporto #2"|8|27|8182.23
1002002|"importoamalg #2"|7|1|8181.81
1002001|"importoamalg #1"|19|22|8178.18
7008009|"namelessbrand #9"|7|57|8173.76
5004002|"edu packscholar #2"|17|35|8168.42
1002002|"importoamalg #2"|8|55|8166.51
5003001|"exportischolar #1"|18|47|8164.95
7012010|"importonameless #10"|17|15|8164.38
10009015|"maxiunivamalg #15"|9|53|8149.68
7001005|"amalgbrand #5"|19|48|8149.67
10003004|"exportiunivamalg #4"|19|44|8139.72
4004001|"edu packedu pack #1"|8|41|8133.96
6014001|"edu packbrand #1"|6|2|8127.90
8009010|"maxinameless #10"|8|46|8127.23
7008009|"namelessbrand #9"|17|48|8123.72
5004001|"edu packscholar #1"|9|22|8123.43
6008003|"namelesscorp #3"|8|35|8117.00
10003004|"exportiunivamalg #4"|19|26|8104.34
6003003|"exporticorp #3"|18|57|8100.16
6008003|"namelesscorp #3"|18|43|8092.05
7016001|"corpnameless #1"|17|56|8088.33
3001002|"amalgexporti #2"|17|55|8076.18
9016005|"corpunivamalg #5"|18|48|8063.58
4004001|"edu packedu pack #1"|18|16|8048.09
10015003|"scholaramalgamalg #3"|8|18|8039.36
9003008|"exportimaxi #8"|9|19|8038.00
8010009|"univmaxi #9"|8|30|8037.95
6007007|"brandcorp #7"|19|45|8013.87
6009007|"maxicorp #7"|8|12|8013.28
10016001|"corpamalgamalg #1"|19|14|8013.00
4004001|"edu packedu pack #1"|8|1|8005.80
6006007|"corpcorp #7"|19|30|7999.54
8001004|"amalgnameless #4"|17|35|7995.35
1002002|"importoamalg #2"|17|20|7994.88
4002002|"importoedu pack #2"|18|29|7989.24
4003001|"exportiedu pack #1"|18|35|7985.23
4004002|"edu packedu pack #2"|17|6|7980.80
8010009|"univmaxi #9"|19|7|7980.70
7001009|"amalgbrand #9"|17|23|7963.21
3001001|"amalgexporti #1"|19|56|7960.05
9006008|"corpmaxi #8"|19|3|7957.84
8005003|"scholarnameless #3"|9|54|7953.40
5001002|"amalgscholar #2"|19|10|7950.90
4004001|"edu packedu pack #1"|19|36|7949.07
2002001|"importoimporto #1"|17|36|7947.18
8004001|"edu packnameless #1"|18|15|7946.75
2003002|"exportiimporto #2"|9|21|7942.36
6015006|"scholarbrand #6"|18|56|7939.44
5003001|"exportischolar #1"|17|39|7937.30
8009009|"maxinameless #9"|18|33|7933.05
5001001|"amalgscholar #1"|7|54|7928.00
5003002|"exportischolar #2"|17|28|7924.32
7010010|"univnameless #10"|6|59|7924.15
5004002|"edu packscholar #2"|19|16|7923.52
5003002|"exportischolar #2"|9|48|7923.44
3001001|"amalgexporti #1"|17|30|7920.50
7014009|"edu packnameless #9"|18|46|7917.00
10016003|"corpamalgamalg #3"|19|59|7911.75
9008005|"namelessmaxi #5"|17|1|7892.79
9011008|"amalgunivamalg #8"|19|14|7886.20
5003001|"exportischolar #1"|18|43|7884.34
6012002|"importobrand #2"|18|43|7880.95
10003011|"exportiunivamalg #11"|8|36|7876.44
7010001|"univnameless #1"|17|56|7862.40
5002001|"importoscholar #1"|17|41|7854.40
1003001|"exportiamalg #1"|18|53|7854.36
4002002|"importoedu pack #2"|7|24|7849.14
8005009|"scholarnameless #9"|7|42|7845.16
4004001|"edu packedu pack #1"|17|10|7805.85
4001001|"amalgedu pack #1"|17|34|7800.15
9013009|"exportiunivamalg #9"|6|16|7796.40
10010006|"univamalgamalg #6"|7|15|7783.35
6005001|"scholarcorp #1"|17|2|7779.75
7009005|"maxibrand #5"|6|26|7776.63
3003002|"exportiexporti #2"|9|33|7775.93
6014001|"edu packbrand #1"|8|8|7773.42
10004004|"edu packunivamalg #4"|7|6|7772.01
3001001|"amalgexporti #1"|9|4|7770.46
9015003|"scholarunivamalg #3"|17|18|7768.40
1004001|"edu packamalg #1"|9|14|7758.99
5004001|"edu packscholar #1"|18|58|7740.86
4001001|"amalgedu pack #1"|18|41|7734.48
8004001|"edu packnameless #1"|8|0|7732.36
5004002|"edu packscholar #2"|8|18|7724.16
8010009|"univmaxi #9"|18|39|7713.00
4004001|"edu packedu pack #1"|19|15|7709.76
3003001|"exportiexporti #1"|19|6|7706.79
3001001|"amalgexporti #1"|18|28|7705.73
6013007|"exportibrand #7"|19|51|7699.50
8012005|"importomaxi #5"|19|2|7697.64
8005003|"scholarnameless #3"|17|29|7696.75
7009001|"maxibrand #1"|18|40|7693.96
1001001|"amalgamalg #1"|19|49|7675.38
10006009|"corpunivamalg #9"|19|37|7670.96
6003003|"exporticorp #3"|17|54|7663.79
2002001|"importoimporto #1"|9|23|7663.32
1001002|"amalgamalg #2"|18|16|7662.58
3003001|"exportiexporti #1"|7|20|7653.06
7008005|"namelessbrand #5"|9|35|7647.20
2001002|"amalgimporto #2"|18|3|7634.68
1004001|"edu packamalg #1"|6|19|7633.08
9007003|"brandmaxi #3"|17|9|7628.24
4001002|"amalgedu pack #2"|9|48|7627.90
9003005|"exportimaxi #5"|6|30|7625.00
6011001|"amalgbrand #1"|18|55|7607.94
7004009|"edu packbrand #9"|18|56|7604.00
9008011|"namelessmaxi #11"|9|17|7599.70
1004002|"edu packamalg #2"|17|24|7578.60
9007011|"brandmaxi #11"|19|31|7577.64
6003007|"exporticorp #7"|18|17|7577.34
7003001|"exportibrand #1"|19|41|7574.42
9011008|"amalgunivamalg #8"|18|2|7571.25
4003002|"exportiedu pack #2"|19|15|7570.98
6003007|"exporticorp #7"|8|57|7553.04
5003001|"exportischolar #1"|18|5|7549.74
3001002|"amalgexporti #2"|18|5|7546.80
7001005|"amalgbrand #5"|19|6|7544.00
6012003|"importobrand #3"|9|34|7542.03
2002001|"importoimporto #1"|18|11|7538.89
9002011|"importomaxi #11"|9|6|7536.72
9002011|"importomaxi #11"|9|56|7533.00
10004015|"edu packunivamalg #15"|18|30|7531.73
9002003|"importomaxi #3"|18|9|7528.32
9014003|"edu packunivamalg #3"|19|15|7524.77
2001002|"amalgimporto #2"|17|37|7523.16
8016004|"corpmaxi #4"|8|34|7520.24
3001002|"amalgexporti #2"|8|50|7505.40
4002002|"importoedu pack #2"|19|41|7503.48
2003002|"exportiimporto #2"|17|7|7499.25
4004001|"edu packedu pack #1"|9|5|7495.00
3002001|"importoexporti #1"|17|16|7479.82
2004001|"edu packimporto #1"|9|53|7477.70
8003009|"exportinameless #9"|18|23|7475.93
3001001|"amalgexporti #1"|19|25|7467.57
1004001|"edu packamalg #1"|17|43|7461.72
3004002|"edu packexporti #2"|17|33|7452.87
8005006|"scholarnameless #6"|18|47|7448.42
9006011|"corpmaxi #11"|7|39|7442.00
8016007|"corpmaxi #7"|9|6|7432.23
4002001|"importoedu pack #1"|6|46|7429.32
7008006|"namelessbrand #6"|6|10|7427.52
8005009|"scholarnameless #9"|9|42|7423.90
5004001|"edu packscholar #1"|19|46|7419.06
7009003|"maxibrand #3"|17|43|7402.32
10009001|"maxiunivamalg #1"|17|17|7395.00
2001002|"amalgimporto #2"|19|34|7394.01
7004008|"edu packbrand #8"|17|11|7393.61
5004001|"edu packscholar #1"|19|3|7388.34
3004001|"edu packexporti #1"|9|41|7388.16
7003001|"exportibrand #1"|17|18|7387.42
9005009|"scholarmaxi #9"|18|23|7379.00
5002001|"importoscholar #1"|7|57|7376.73
7002003|"importobrand #3"|17|5|7367.42
3001001|"amalgexporti #1"|19|16|7364.02
5001002|"amalgscholar #2"|8|44|7362.81
6004003|"edu packcorp #3"|8|52|7362.00
9016005|"corpunivamalg #5"|9|24|7362.00
3004001|"edu packexporti #1"|9|10|7359.23
3002001|"importoexporti #1"|18|30|7348.32
7008009|"namelessbrand #9"|17|6|7348.32
9014008|"edu packunivamalg #8"|19|22|7332.05
7014002|"edu packnameless #2"|18|29|7326.54
1001002|"amalgamalg #2"|18|27|7324.79
8004004|"edu packnameless #4"|17|0|7322.40
8005008|"scholarnameless #8"|17|45|7320.95
10016013|"corpamalgamalg #13"|6|27|7305.90
7010001|"univnameless #1"|9|51|7296.53
4004002|"edu packedu pack #2"|9|30|7283.76
1004002|"edu packamalg #2"|9|47|7265.16
7009001|"maxibrand #1"|19|35|7264.65
4002001|"importoedu pack #1"|18|19|7259.34
6010006|"univbrand #6"|18|46|7255.00
2003001|"exportiimporto #1"|19|22|7248.12
9016002|"corpunivamalg #2"|18|35|7231.42
9012003|"importounivamalg #3"|17|14|7228.60
6011001|"amalgbrand #1"|19|27|7225.00
3004001|"edu packexporti #1"|17|11|7223.57
9013009|"exportiunivamalg #9"|17|7|7222.45
5004001|"edu packscholar #1"|19|58|7213.72
4003001|"exportiedu pack #1"|19|57|7209.00
2001001|"amalgimporto #1"|19|19|7206.54
9011008|"amalgunivamalg #8"|18|49|7205.76
2003001|"exportiimporto #1"|9|57|7204.37
2001001|"amalgimporto #1"|18|58|7204.08
2003001|"exportiimporto #1"|6|0|7201.20
2002001|"importoimporto #1"|18|40|7197.45
9011009|"amalgunivamalg #9"|7|9|7195.48
9007008|"brandmaxi #8"|8|48|7190.84
1002002|"importoamalg #2"|17|32|7189.10
3004002|"edu packexporti #2"|9|48|7183.32
1002001|"importoamalg #1"|8|2|7183.08
4004002|"edu packedu pack #2"|17|35|7183.02
1004001|"edu packamalg #1"|19|58|7181.13
6009007|"maxicorp #7"|18|19|7179.92
7001005|"amalgbrand #5"|19|47|7177.74
6006004|"corpcorp #4"|17|35|7171.72
2001001|"amalgimporto #1"|19|53|7145.60
9008005|"namelessmaxi #5"|19|48|7141.68
3001001|"amalgexporti #1"|17|52|7139.86
8005001|"scholarnameless #1"|17|36|7139.00
6005007|"scholarcorp #7"|9|16|7134.05
8010006|"univmaxi #6"|8|24|7128.80
5003001|"exportischolar #1"|7|17|7128.40
7009009|"maxibrand #9"|9|34|7125.30
9003011|"exportimaxi #11"|8|8|7098.69
6016003|"corpbrand #3"|8|49|7097.80
3004001|"edu packexporti #1"|9|44|7091.00
6003008|"exporticorp #8"|6|41|7089.84
3003001|"exportiexporti #1"|17|15|7088.76
8001001|"amalgnameless #1"|17|52|7088.76
2004002|"edu packimporto #2"|9|24|7080.84
7006005|"corpbrand #5"|18|19|7079.76
5004001|"edu packscholar #1"|19|2|7077.55
2003002|"exportiimporto #2"|6|38|7073.64
5003002|"exportischolar #2"|9|34|7068.76
7016001|"corpnameless #1"|17|3|7058.50
8012005|"importomaxi #5"|17|11|7053.25
7005006|"scholarbrand #6"|17|16|7053.12
8008007|"namelessnameless #7"|17|9|7052.76
2002001|"importoimporto #1"|19|14|7052.43
7010003|"univnameless #3"|18|31|7046.64
7008007|"namelessbrand #7"|9|26|7045.20
6008005|"namelesscorp #5"|8|54|7044.25
2003001|"exportiimporto #1"|17|51|7041.67
6011001|"amalgbrand #1"|9|37|7041.30
7009010|"maxibrand #10"|6|2|7036.65
10006002|"corpunivamalg #2"|17|38|7026.40
5003002|"exportischolar #2"|19|53|7021.52
6015006|"scholarbrand #6"|17|22|7017.12
8004009|"edu packnameless #9"|18|49|7015.50
4002001|"importoedu pack #1"|18|24|7003.62
5002002|"importoscholar #2"|8|8|7002.02
1004001|"edu packamalg #1"|18|2|7000.02
2004002|"edu packimporto #2"|18|32|6997.70
6012002|"importobrand #2"|6|34|6997.06
8004003|"edu packnameless #3"|7|43|6996.52
8009009|"maxinameless #9"|19|24|6985.30
4002001|"importoedu pack #1"|8|59|6982.56
1004002|"edu packamalg #2"|8|48|6981.73
10016003|"corpamalgamalg #3"|17|1|6978.05
5002002|"importoscholar #2"|17|15|6968.58
2004001|"edu packimporto #1"|18|42|6965.89
9014005|"edu packunivamalg #5"|17|47|6958.88
5004001|"edu packscholar #1"|19|29|6956.46
3003002|"exportiexporti #2"|18|0|6956.04
6008002|"namelesscorp #2"|19|36|6953.52
7012009|"importonameless #9"|19|20|6939.75
4002001|"importoedu pack #1"|17|32|6934.52
3001002|"amalgexporti #2"|19|45|6932.24
2003002|"exportiimporto #2"|6|15|6932.16
10014001|"edu packamalgamalg #1"|19|4|6931.87
1003002|"exportiamalg #2"|17|38|6930.79
8014005|"edu packmaxi #5"|9|56|6928.30
9015005|"scholarunivamalg #5"|9|20|6926.88
6015008|"scholarbrand #8"|18|51|6924.96
6001008|"amalgcorp #8"|17|40|6924.55
3003001|"exportiexporti #1"|19|17|6924.48
2003002|"exportiimporto #2"|8|32|6924.40
4001001|"amalgedu pack #1"|8|57|6924.00
2001002|"amalgimporto #2"|17|23|6921.20
2004001|"edu packimporto #1"|9|39|6918.34
9015011|"scholarunivamalg #11"|9|28|6910.15
7008009|"namelessbrand #9"|18|8|6908.40
9008002|"namelessmaxi #2"|17|1|6908.18
3004002|"edu packexporti #2"|19|46|6908.06
10008002|"namelessunivamalg #2"|17|7|6903.20
9015011|"scholarunivamalg #11"|19|32|6900.74
3001002|"amalgexporti #2"|17|30|6898.14
6012002|"importobrand #2"|17|41|6896.55
10014016|"edu packamalgamalg #16"|18|49|6891.03
10014016|"edu packamalgamalg #16"|9|6|6881.38
3001001|"amalgexporti #1"|9|17|6876.00
8010001|"univmaxi #1"|17|23|6875.49
8012010|"importomaxi #10"|19|30|6872.80
1003001|"exportiamalg #1"|9|17|6867.18
4003001|"exportiedu pack #1"|18|42|6856.09
6015005|"scholarbrand #5"|8|56|6852.30
1002001|"importoamalg #1"|19|40|6830.66
1001001|"amalgamalg #1"|17|54|6826.05
8005009|"scholarnameless #9"|7|52|6821.64
4001001|"amalgedu pack #1"|7|35|6819.80
5001002|"amalgscholar #2"|17|1|6808.76
2002001|"importoimporto #1"|18|35|6802.62
6001001|"amalgcorp #1"|17|16|6802.29
9013009|"exportiunivamalg #9"|19|15|6798.00
3004001|"edu packexporti #1"|18|49|6792.29
9015003|"scholarunivamalg #3"|6|22|6791.03
5004002|"edu packscholar #2"|9|0|6788.68
5002001|"importoscholar #1"|17|4|6787.98
10011004|"amalgamalgamalg #4"|18|8|6778.31
10012010|"importoamalgamalg #10"|9|36|6777.84
5004001|"edu packscholar #1"|19|43|6767.80
8003003|"exportinameless #3"|7|55|6752.55
7012010|"importonameless #10"|8|40|6749.82
2001002|"amalgimporto #2"|17|41|6738.08
3004001|"edu packexporti #1"|9|25|6733.30
1001001|"amalgamalg #1"|8|40|6732.50
4004001|"edu packedu pack #1"|8|53|6731.32
5003001|"exportischolar #1"|19|47|6730.64
4001002|"amalgedu pack #2"|18|15|6729.74
8012005|"importomaxi #5"|9|24|6727.32
8001001|"amalgnameless #1"|17|43|6726.50
4003001|"exportiedu pack #1"|9|25|6725.16
4004001|"edu packedu pack #1"|17|32|6723.36
6014001|"edu packbrand #1"|8|17|6722.57
7003009|"exportibrand #9"|18|54|6722.52
1001002|"amalgamalg #2"|17|44|6693.12
9007003|"brandmaxi #3"|8|14|6687.12
2002001|"importoimporto #1"|9|0|6683.61
9013002|"exportiunivamalg #2"|6|47|6679.92
10002011|"importounivamalg #11"|9|10|6677.00
9016008|"corpunivamalg #8"|18|29|6672.04
9003005|"exportimaxi #5"|9|1|6671.82
10009006|"maxiunivamalg #6"|19|32|6667.78
3003001|"exportiexporti #1"|18|57|6666.14
8008003|"namelessnameless #3"|18|23|6651.44
9015011|"scholarunivamalg #11"|8|36|6650.16
9013002|"exportiunivamalg #2"|9|49|6647.92
4002002|"importoedu pack #2"|19|12|6639.36
7007010|"brandbrand #10"|17|4|6639.36
5001001|"amalgscholar #1"|18|50|6633.35
1003001|"exportiamalg #1"|19|38|6626.34
5002002|"importoscholar #2"|18|47|6625.92
10012011|"importoamalgamalg #11"|7|36|6624.80
2002002|"importoimporto #2"|19|20|6618.65
3002001|"importoexporti #1"|9|16|6618.22
9007011|"brandmaxi #11"|19|36|6615.04
10004017|"edu packunivamalg #17"|9|18|6612.00
1004001|"edu packamalg #1"|18|44|6611.04
2003001|"exportiimporto #1"|17|37|6608.46
2002001|"importoimporto #1"|9|8|6606.20
4002001|"importoedu pack #1"|17|41|6605.45
8015005|"scholarmaxi #5"|7|24|6592.66
2004001|"edu packimporto #1"|19|11|6589.40
8008003|"namelessnameless #3"|19|45|6588.96
7009010|"maxibrand #10"|8|20|6573.12
6004004|"edu packcorp #4"|17|54|6572.88
5002001|"importoscholar #1"|9|47|6568.08
10012006|"importoamalgamalg #6"|18|49|6566.67
10016017|"corpamalgamalg #17"|19|13|6565.72
1003002|"exportiamalg #2"|6|3|6562.92
8005010|"scholarnameless #10"|18|23|6557.60
4003001|"exportiedu pack #1"|17|35|6557.50
9015009|"scholarunivamalg #9"|7|27|6551.16
5002001|"importoscholar #1"|9|58|6550.62
2003002|"exportiimporto #2"|7|42|6547.50
10009008|"maxiunivamalg #8"|8|58|6539.94
3004001|"edu packexporti #1"|8|19|6538.30
6015005|"scholarbrand #5"|9|53|6537.72
10009013|"maxiunivamalg #13"|17|48|6535.48
3003002|"exportiexporti #2"|19|58|6525.08
3004001|"edu packexporti #1"|19|51|6524.22
7008009|"namelessbrand #9"|7|3|6512.68
4001001|"amalgedu pack #1"|17|24|6507.60
1002002|"importoamalg #2"|19|12|6493.32
10009017|"maxiunivamalg #17"|19|4|6491.76
2002002|"importoimporto #2"|7|38|6491.52
3001002|"amalgexporti #2"|19|32|6489.75
9004011|"edu packmaxi #11"|19|6|6487.68
9014008|"edu packunivamalg #8"|19|33|6486.48
4001002|"amalgedu pack #2"|17|45|6481.94
1004002|"edu packamalg #2"|18|42|6478.00
2001001|"amalgimporto #1"|17|51|6474.36
3003001|"exportiexporti #1"|19|21|6470.88
3001001|"amalgexporti #1"|17|39|6467.52
6001008|"amalgcorp #8"|17|15|6463.80
1002002|"importoamalg #2"|17|43|6456.84
1001001|"amalgamalg #1"|18|9|6456.20
9012003|"importounivamalg #3"|19|26|6456.09
5001001|"amalgscholar #1"|9|35|6450.75
9002008|"importomaxi #8"|17|8|6446.44
2001002|"amalgimporto #2"|19|16|6439.14
8005009|"scholarnameless #9"|9|13|6434.73
1003001|"exportiamalg #1"|7|13|6426.70
9014008|"edu packunivamalg #8"|19|41|6420.96
2004002|"edu packimporto #2"|9|48|6420.39
2004002|"edu packimporto #2"|9|26|6413.68
2003002|"exportiimporto #2"|17|55|6410.25
3003002|"exportiexporti #2"|7|44|6407.80
3004001|"edu packexporti #1"|18|56|6406.65
3001001|"amalgexporti #1"|7|5|6403.90
9009003|"maximaxi #3"|17|24|6403.00
3002001|"importoexporti #1"|8|47|6396.99
8003003|"exportinameless #3"|18|33|6382.04
4004001|"edu packedu pack #1"|18|8|6377.76
1003001|"exportiamalg #1"|19|19|6377.32
1004001|"edu packamalg #1"|19|12|6370.08
8015005|"scholarmaxi #5"|8|30|6368.94
5001002|"amalgscholar #2"|17|16|6365.52
4003002|"exportiedu pack #2"|9|54|6364.24
10015017|"scholaramalgamalg #17"|6|46|6362.91
6005008|"scholarcorp #8"|17|53|6355.80
5003001|"exportischolar #1"|19|38|6351.40
2002001|"importoimporto #1"|8|44|6349.54
10012002|"importoamalgamalg #2"|18|40|6342.84
9011008|"amalgunivamalg #8"|19|50|6339.06
10015003|"scholaramalgamalg #3"|9|53|6334.68
10003015|"exportiunivamalg #15"|7|3|6332.73
4001001|"amalgedu pack #1"|19|35|6331.75
8011009|"amalgmaxi #9"|18|29|6329.60
3004002|"edu packexporti #2"|18|22|6327.14
7004006|"edu packbrand #6"|18|50|6324.48
8016006|"corpmaxi #6"|9|23|6324.44
4002001|"importoedu pack #1"|18|56|6322.50
1003001|"exportiamalg #1"|18|54|6314.00
1001002|"amalgamalg #2"|9|19|6312.20
9010009|"univunivamalg #9"|19|0|6311.80
5002002|"importoscholar #2"|19|25|6308.50
7009005|"maxibrand #5"|9|30|6299.25
3003001|"exportiexporti #1"|7|14|6295.51
3004001|"edu packexporti #1"|8|17|6291.90
2002001|"importoimporto #1"|8|24|6290.70
8016003|"corpmaxi #3"|19|1|6289.36
8008009|"namelessnameless #9"|19|6|6289.08
8014005|"edu packmaxi #5"|18|23|6287.19
9015011|"scholarunivamalg #11"|17|42|6286.56
10003007|"exportiunivamalg #7"|8|3|6281.65
4002001|"importoedu pack #1"|9|50|6274.62
5001001|"amalgscholar #1"|6|49|6272.25
4004001|"edu packedu pack #1"|18|28|6269.25
1003002|"exportiamalg #2"|7|55|6262.40
6015004|"scholarbrand #4"|17|20|6259.26
7001008|"amalgbrand #8"|19|5|6255.34
3002001|"importoexporti #1"|7|49|6242.73
7010001|"univnameless #1"|9|32|6241.86
10014016|"edu packamalgamalg #16"|7|59|6235.90
7002008|"importobrand #8"|19|5|6230.36
7015003|"scholarnameless #3"|19|9|6229.20
5003002|"exportischolar #2"|19|6|6225.75
6008007|"namelesscorp #7"|19|54|6222.12
8010005|"univmaxi #5"|8|14|6216.42
9011008|"amalgunivamalg #8"|9|9|6216.42
10016002|"corpamalgamalg #2"|9|17|6212.64
7013001|"exportinameless #1"|17|41|6210.26
6005007|"scholarcorp #7"|19|35|6208.00
7009010|"maxibrand #10"|17|35|6205.28
8015003|"scholarmaxi #3"|9|38|6201.94
3004001|"edu packexporti #1"|17|54|6197.30
5003001|"exportischolar #1"|19|28|6197.01
2002001|"importoimporto #1"|19|0|6196.59
8004001|"edu packnameless #1"|9|56|6191.64
2001001|"amalgimporto #1"|8|53|6172.05
1003001|"exportiamalg #1"|17|57|6168.57
4004001|"edu packedu pack #1"|9|33|6166.25
3001001|"amalgexporti #1"|7|37|6164.54
7004001|"edu packbrand #1"|8|24|6158.53
10016007|"corpamalgamalg #7"|18|36|6154.50
5002001|"importoscholar #1"|17|50|6153.42
10012006|"importoamalgamalg #6"|9|48|6150.48
2003001|"exportiimporto #1"|9|56|6149.25
4004001|"edu packedu pack #1"|18|5|6147.90
4002002|"importoedu pack #2"|8|15|6147.28
1003002|"exportiamalg #2"|19|16|6146.40
8003009|"exportinameless #9"|17|53|6145.72
6009004|"maxicorp #4"|19|58|6140.08
5001002|"amalgscholar #2"|8|21|6138.72
8008002|"namelessnameless #2"|8|35|6134.40
4003001|"exportiedu pack #1"|17|13|6133.41
7003005|"exportibrand #5"|17|28|6130.50
7004009|"edu packbrand #9"|17|4|6129.90
10003007|"exportiunivamalg #7"|18|55|6129.00
1001002|"amalgamalg #2"|17|47|6127.78
2004002|"edu packimporto #2"|18|5|6127.50
NULL|NULL|9|42|6126.08
1004001|"edu packamalg #1"|9|50|6125.10
10015017|"scholaramalgamalg #17"|19|54|6124.80
3002002|"importoexporti #2"|6|7|6121.67
1002002|"importoamalg #2"|17|47|6117.21
6015004|"scholarbrand #4"|7|8|6103.50
5003002|"exportischolar #2"|19|56|6097.56
5001001|"amalgscholar #1"|19|20|6092.28
9005009|"scholarmaxi #9"|19|37|6092.12
2001002|"amalgimporto #2"|7|35|6092.00
4002001|"importoedu pack #1"|18|8|6091.50
9007005|"brandmaxi #5"|17|13|6089.02
4003001|"exportiedu pack #1"|19|54|6088.10
6006007|"corpcorp #7"|17|34|6086.26
1004002|"edu packamalg #2"|8|12|6077.89
2001001|"amalgimporto #1"|7|20|6075.38
5003002|"exportischolar #2"|18|8|6075.00
8010005|"univmaxi #5"|19|7|6070.50
8007010|"brandnameless #10"|8|8|6068.95
7010001|"univnameless #1"|19|52|6059.69
5001002|"amalgscholar #2"|19|59|6059.47
7005010|"scholarbrand #10"|17|58|6058.38
2004001|"edu packimporto #1"|17|13|6056.48
10007014|"brandunivamalg #14"|7|5|6049.51
4004002|"edu packedu pack #2"|9|22|6040.44
1001002|"amalgamalg #2"|8|58|6040.00
2001002|"amalgimporto #2"|9|25|6037.32
5003002|"exportischolar #2"|18|3|6034.61
7012009|"importonameless #9"|9|27|6031.48
9007009|"brandmaxi #9"|19|59|6025.80
10016016|"corpamalgamalg #16"|17|52|6023.96
6011008|"amalgbrand #8"|19|44|6021.48
6001007|"amalgcorp #7"|19|34|6016.50
7009005|"maxibrand #5"|9|21|6016.05
7015002|"scholarnameless #2"|6|57|6000.54
7010009|"univnameless #9"|19|17|6000.21
5002001|"importoscholar #1"|19|32|5998.30
3002001|"importoexporti #1"|19|19|5991.78
9008008|"namelessmaxi #8"|19|39|5991.74
7010003|"univnameless #3"|18|35|5979.24
2004002|"edu packimporto #2"|7|55|5975.36
10012017|"importoamalgamalg #17"|17|20|5973.60
1004001|"edu packamalg #1"|18|19|5971.79
5001002|"amalgscholar #2"|6|30|5960.22
1002001|"importoamalg #1"|17|37|5959.32
3002001|"importoexporti #1"|19|33|5956.65
